,fixture_id,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,league_id,league,event_date,event_timestamp,firstHalfStart,secondHalfStart,round,status,statusShort,elapsed,venue,referee,homeTeam,awayTeam,goalsHomeTeam,goalsAwayTeam,score
1292,17529,9,12,30,9,13,17,10,11,0,60%,1,,1,482,401,83%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2016-12-18T16:00:00+00:00,1482076800,1482076800,1482080400,Regular Season - 17,Match Finished,FT,90,White Hart Lane,"Kevin Friend, England","{'team_id': 47, 'team_name': 'Tottenham', 'logo': 'https://media.api-sports.io/football/teams/47.png'}","{'team_id': 44, 'team_name': 'Burnley', 'logo': 'https://media.api-sports.io/football/teams/44.png'}",2.0,1.0,"{'halftime': '1-1', 'fulltime': '2-1', 'extratime': None, 'penalty': None}"
1293,17529,2,1,5,2,4,1,11,2,2,40%,2,,7,325,202,62%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2016-12-18T16:00:00+00:00,1482076800,1482076800,1482080400,Regular Season - 17,Match Finished,FT,90,White Hart Lane,"Kevin Friend, England","{'team_id': 47, 'team_name': 'Tottenham', 'logo': 'https://media.api-sports.io/football/teams/47.png'}","{'team_id': 44, 'team_name': 'Burnley', 'logo': 'https://media.api-sports.io/football/teams/44.png'}",2.0,1.0,"{'halftime': '1-1', 'fulltime': '2-1', 'extratime': None, 'penalty': None}"
1294,17527,1,3,6,2,3,3,13,1,1,32%,3,,2,285,180,63%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2016-12-19T20:00:00+00:00,1482177600,1482177600,1482181200,Regular Season - 17,Match Finished,FT,90,Goodison Park,"Mike Dean, England","{'team_id': 45, 'team_name': 'Everton', 'logo': 'https://media.api-sports.io/football/teams/45.png'}","{'team_id': 40, 'team_name': 'Liverpool', 'logo': 'https://media.api-sports.io/football/teams/40.png'}",0.0,1.0,"{'halftime': '0-0', 'fulltime': '0-1', 'extratime': None, 'penalty': None}"
1295,17527,4,5,11,2,9,2,9,6,1,68%,1,,1,607,500,82%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2016-12-19T20:00:00+00:00,1482177600,1482177600,1482181200,Regular Season - 17,Match Finished,FT,90,Goodison Park,"Mike Dean, England","{'team_id': 45, 'team_name': 'Everton', 'logo': 'https://media.api-sports.io/football/teams/45.png'}","{'team_id': 40, 'team_name': 'Liverpool', 'logo': 'https://media.api-sports.io/football/teams/40.png'}",0.0,1.0,"{'halftime': '0-0', 'fulltime': '0-1', 'extratime': None, 'penalty': None}"
1296,17526,3,4,9,2,3,6,18,7,0,56%,2,,3,355,235,66%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2016-12-26T12:30:00+00:00,1482755400,1482755400,1482759000,Regular Season - 18,Match Finished,FT,90,Vicarage Road,"Mark Clattenburg, England","{'team_id': 38, 'team_name': 'Watford', 'logo': 'https://media.api-sports.io/football/teams/38.png'}","{'team_id': 52, 'team_name': 'Crystal Palace', 'logo': 'https://media.api-sports.io/football/teams/52.png'}",1.0,1.0,"{'halftime': '0-1', 'fulltime': '1-1', 'extratime': None, 'penalty': None}"
1297,17526,4,5,10,1,5,5,17,3,1,44%,4,,2,292,174,60%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2016-12-26T12:30:00+00:00,1482755400,1482755400,1482759000,Regular Season - 18,Match Finished,FT,90,Vicarage Road,"Mark Clattenburg, England","{'team_id': 38, 'team_name': 'Watford', 'logo': 'https://media.api-sports.io/football/teams/38.png'}","{'team_id': 52, 'team_name': 'Crystal Palace', 'logo': 'https://media.api-sports.io/football/teams/52.png'}",1.0,1.0,"{'halftime': '0-1', 'fulltime': '1-1', 'extratime': None, 'penalty': None}"
1298,17520,11,8,26,7,17,9,12,6,0,75%,3,,1,813,731,90%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2016-12-26T15:00:00+00:00,1482764400,1482764400,1482768000,Regular Season - 18,Match Finished,FT,90,Emirates Stadium,"Neil Swarbrick, England","{'team_id': 42, 'team_name': 'Arsenal', 'logo': 'https://media.api-sports.io/football/teams/42.png'}","{'team_id': 60, 'team_name': 'West Brom', 'logo': 'https://media.api-sports.io/football/teams/60.png'}",1.0,0.0,"{'halftime': '0-0', 'fulltime': '1-0', 'extratime': None, 'penalty': None}"
1299,17520,1,1,3,1,3,0,7,5,4,25%,1,,10,246,171,70%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2016-12-26T15:00:00+00:00,1482764400,1482764400,1482768000,Regular Season - 18,Match Finished,FT,90,Emirates Stadium,"Neil Swarbrick, England","{'team_id': 42, 'team_name': 'Arsenal', 'logo': 'https://media.api-sports.io/football/teams/42.png'}","{'team_id': 60, 'team_name': 'West Brom', 'logo': 'https://media.api-sports.io/football/teams/60.png'}",1.0,0.0,"{'halftime': '0-0', 'fulltime': '1-0', 'extratime': None, 'penalty': None}"
1300,17521,4,2,6,0,2,4,17,7,3,45%,6,,2,321,190,59%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2016-12-26T15:00:00+00:00,1482764400,1482764400,1482768000,Regular Season - 18,Match Finished,FT,90,Turf Moor,"Craig Pawson, England","{'team_id': 44, 'team_name': 'Burnley', 'logo': 'https://media.api-sports.io/football/teams/44.png'}","{'team_id': 70, 'team_name': 'Middlesbrough', 'logo': 'https://media.api-sports.io/football/teams/70.png'}",1.0,0.0,"{'halftime': '0-0', 'fulltime': '1-0', 'extratime': None, 'penalty': None}"
1301,17521,2,4,8,2,4,4,18,3,4,55%,5,,3,396,275,69%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2016-12-26T15:00:00+00:00,1482764400,1482764400,1482768000,Regular Season - 18,Match Finished,FT,90,Turf Moor,"Craig Pawson, England","{'team_id': 44, 'team_name': 'Burnley', 'logo': 'https://media.api-sports.io/football/teams/44.png'}","{'team_id': 70, 'team_name': 'Middlesbrough', 'logo': 'https://media.api-sports.io/football/teams/70.png'}",1.0,0.0,"{'halftime': '0-0', 'fulltime': '1-0', 'extratime': None, 'penalty': None}"
1302,17522,4,7,14,3,9,6,13,5,1,44%,1,,3,474,400,84%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2016-12-26T15:00:00+00:00,1482764400,1482764400,1482768000,Regular Season - 18,Match Finished,FT,90,Stamford Bridge,"Mike Jones, England","{'team_id': 49, 'team_name': 'Chelsea', 'logo': 'https://media.api-sports.io/football/teams/49.png'}","{'team_id': 35, 'team_name': 'Bournemouth', 'logo': 'https://media.api-sports.io/football/teams/35.png'}",3.0,0.0,"{'halftime': '1-0', 'fulltime': '3-0', 'extratime': None, 'penalty': None}"
1303,17522,3,1,7,3,5,2,14,5,1,56%,1,,2,591,509,86%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2016-12-26T15:00:00+00:00,1482764400,1482764400,1482768000,Regular Season - 18,Match Finished,FT,90,Stamford Bridge,"Mike Jones, England","{'team_id': 49, 'team_name': 'Chelsea', 'logo': 'https://media.api-sports.io/football/teams/49.png'}","{'team_id': 35, 'team_name': 'Bournemouth', 'logo': 'https://media.api-sports.io/football/teams/35.png'}",3.0,0.0,"{'halftime': '1-0', 'fulltime': '3-0', 'extratime': None, 'penalty': None}"
1304,17523,2,3,7,2,1,6,14,3,3,42%,3,,1,393,266,68%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2016-12-26T15:00:00+00:00,1482764400,1482764400,1482768000,Regular Season - 18,Match Finished,FT,90,King Power Stadium,"Stuart Attwell, England","{'team_id': 46, 'team_name': 'Leicester', 'logo': 'https://media.api-sports.io/football/teams/46.png'}","{'team_id': 45, 'team_name': 'Everton', 'logo': 'https://media.api-sports.io/football/teams/45.png'}",0.0,2.0,"{'halftime': '0-0', 'fulltime': '0-2', 'extratime': None, 'penalty': None}"
1305,17523,3,5,8,0,5,3,7,4,3,58%,0,,2,549,407,74%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2016-12-26T15:00:00+00:00,1482764400,1482764400,1482768000,Regular Season - 18,Match Finished,FT,90,King Power Stadium,"Stuart Attwell, England","{'team_id': 46, 'team_name': 'Leicester', 'logo': 'https://media.api-sports.io/football/teams/46.png'}","{'team_id': 45, 'team_name': 'Everton', 'logo': 'https://media.api-sports.io/football/teams/45.png'}",0.0,2.0,"{'halftime': '0-0', 'fulltime': '0-2', 'extratime': None, 'penalty': None}"
1306,17524,9,11,26,6,13,13,6,5,4,62%,1,,3,607,537,88%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2016-12-26T15:00:00+00:00,1482764400,1482764400,1482768000,Regular Season - 18,Match Finished,FT,90,Old Trafford,"Martin Atkinson, England","{'team_id': 33, 'team_name': 'Manchester United', 'logo': 'https://media.api-sports.io/football/teams/33.png'}","{'team_id': 746, 'team_name': 'Sunderland', 'logo': 'https://media.api-sports.io/football/teams/746.png'}",3.0,1.0,"{'halftime': '1-0', 'fulltime': '3-1', 'extratime': None, 'penalty': None}"
1307,17524,4,2,9,3,4,5,9,5,2,38%,2,,6,365,276,76%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2016-12-26T15:00:00+00:00,1482764400,1482764400,1482768000,Regular Season - 18,Match Finished,FT,90,Old Trafford,"Martin Atkinson, England","{'team_id': 33, 'team_name': 'Manchester United', 'logo': 'https://media.api-sports.io/football/teams/33.png'}","{'team_id': 746, 'team_name': 'Sunderland', 'logo': 'https://media.api-sports.io/football/teams/746.png'}",3.0,1.0,"{'halftime': '1-0', 'fulltime': '3-1', 'extratime': None, 'penalty': None}"
1308,17525,7,6,14,1,10,4,10,8,2,56%,,,3,515,427,83%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2016-12-26T15:00:00+00:00,1482764400,1482764400,1482768000,Regular Season - 18,Match Finished,FT,90,Liberty Stadium,"Andre Marriner, England","{'team_id': 76, 'team_name': 'Swansea', 'logo': 'https://media.api-sports.io/football/teams/76.png'}","{'team_id': 48, 'team_name': 'West Ham', 'logo': 'https://media.api-sports.io/football/teams/48.png'}",1.0,4.0,"{'halftime': '0-1', 'fulltime': '1-4', 'extratime': None, 'penalty': None}"
1309,17525,7,4,14,3,11,3,12,4,1,44%,,,6,408,318,78%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2016-12-26T15:00:00+00:00,1482764400,1482764400,1482768000,Regular Season - 18,Match Finished,FT,90,Liberty Stadium,"Andre Marriner, England","{'team_id': 76, 'team_name': 'Swansea', 'logo': 'https://media.api-sports.io/football/teams/76.png'}","{'team_id': 48, 'team_name': 'West Ham', 'logo': 'https://media.api-sports.io/football/teams/48.png'}",1.0,4.0,"{'halftime': '0-1', 'fulltime': '1-4', 'extratime': None, 'penalty': None}"
1310,17519,3,5,10,2,6,4,11,4,2,32%,1,,4,320,228,71%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2016-12-26T17:15:00+00:00,1482772500,1482772500,1482776100,Regular Season - 18,Match Finished,FT,90,KCOM Stadium,"Robert Madley, England","{'team_id': 64, 'team_name': 'Hull City', 'logo': 'https://media.api-sports.io/football/teams/64.png'}","{'team_id': 50, 'team_name': 'Manchester City', 'logo': 'https://media.api-sports.io/football/teams/50.png'}",0.0,3.0,"{'halftime': '0-0', 'fulltime': '0-3', 'extratime': None, 'penalty': None}"
1311,17519,6,6,16,4,9,8,14,7,1,68%,0,,2,683,590,86%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2016-12-26T17:15:00+00:00,1482772500,1482772500,1482776100,Regular Season - 18,Match Finished,FT,90,KCOM Stadium,"Robert Madley, England","{'team_id': 64, 'team_name': 'Hull City', 'logo': 'https://media.api-sports.io/football/teams/64.png'}","{'team_id': 50, 'team_name': 'Manchester City', 'logo': 'https://media.api-sports.io/football/teams/50.png'}",0.0,3.0,"{'halftime': '0-0', 'fulltime': '0-3', 'extratime': None, 'penalty': None}"
1312,17518,6,6,20,8,12,9,9,8,0,63%,0,,1,625,515,82%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2016-12-27T17:15:00+00:00,1482858900,1482858900,1482862500,Regular Season - 18,Match Finished,FT,90,Anfield,"Michael Oliver, England","{'team_id': 40, 'team_name': 'Liverpool', 'logo': 'https://media.api-sports.io/football/teams/40.png'}","{'team_id': 75, 'team_name': 'Stoke City', 'logo': 'https://media.api-sports.io/football/teams/75.png'}",4.0,1.0,"{'halftime': '2-1', 'fulltime': '4-1', 'extratime': None, 'penalty': None}"
1313,17518,2,2,6,2,4,2,6,2,2,37%,1,,2,352,256,73%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2016-12-27T17:15:00+00:00,1482858900,1482858900,1482862500,Regular Season - 18,Match Finished,FT,90,Anfield,"Michael Oliver, England","{'team_id': 40, 'team_name': 'Liverpool', 'logo': 'https://media.api-sports.io/football/teams/40.png'}","{'team_id': 75, 'team_name': 'Stoke City', 'logo': 'https://media.api-sports.io/football/teams/75.png'}",4.0,1.0,"{'halftime': '2-1', 'fulltime': '4-1', 'extratime': None, 'penalty': None}"
1314,17517,2,3,9,4,5,4,7,2,2,34%,1,1,1,319,221,69%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2016-12-28T19:45:00+00:00,1482954300,1482954300,1482957900,Regular Season - 18,Match Finished,FT,90,St. Mary's Stadium,"Mike Dean, England","{'team_id': 41, 'team_name': 'Southampton', 'logo': 'https://media.api-sports.io/football/teams/41.png'}","{'team_id': 47, 'team_name': 'Tottenham', 'logo': 'https://media.api-sports.io/football/teams/47.png'}",1.0,4.0,"{'halftime': '1-1', 'fulltime': '1-4', 'extratime': None, 'penalty': None}"
1315,17517,5,7,17,5,10,7,16,10,0,66%,4,0,1,622,521,84%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2016-12-28T19:45:00+00:00,1482954300,1482954300,1482957900,Regular Season - 18,Match Finished,FT,90,St. Mary's Stadium,"Mike Dean, England","{'team_id': 41, 'team_name': 'Southampton', 'logo': 'https://media.api-sports.io/football/teams/41.png'}","{'team_id': 47, 'team_name': 'Tottenham', 'logo': 'https://media.api-sports.io/football/teams/47.png'}",1.0,4.0,"{'halftime': '1-1', 'fulltime': '1-4', 'extratime': None, 'penalty': None}"
1316,17516,4,5,13,4,8,5,10,5,4,43%,2,,6,405,289,71%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2016-12-30T20:00:00+00:00,1483128000,1483128000,1483131600,Regular Season - 19,Match Finished,FT,90,KCOM Stadium,"Jonathan Moss, England","{'team_id': 64, 'team_name': 'Hull City', 'logo': 'https://media.api-sports.io/football/teams/64.png'}","{'team_id': 45, 'team_name': 'Everton', 'logo': 'https://media.api-sports.io/football/teams/45.png'}",2.0,2.0,"{'halftime': '1-1', 'fulltime': '2-2', 'extratime': None, 'penalty': None}"
1317,17516,7,7,20,6,13,8,13,5,0,57%,2,,2,525,425,81%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2016-12-30T20:00:00+00:00,1483128000,1483128000,1483131600,Regular Season - 19,Match Finished,FT,90,KCOM Stadium,"Jonathan Moss, England","{'team_id': 64, 'team_name': 'Hull City', 'logo': 'https://media.api-sports.io/football/teams/64.png'}","{'team_id': 45, 'team_name': 'Everton', 'logo': 'https://media.api-sports.io/football/teams/45.png'}",2.0,2.0,"{'halftime': '1-1', 'fulltime': '2-2', 'extratime': None, 'penalty': None}"
1318,17510,6,8,16,2,11,5,10,6,3,45%,1,,2,344,233,68%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2016-12-31T15:00:00+00:00,1483196400,1483196400,1483200000,Regular Season - 19,Match Finished,FT,90,Turf Moor,"Graham Scott, England","{'team_id': 44, 'team_name': 'Burnley', 'logo': 'https://media.api-sports.io/football/teams/44.png'}","{'team_id': 746, 'team_name': 'Sunderland', 'logo': 'https://media.api-sports.io/football/teams/746.png'}",4.0,1.0,"{'halftime': '1-0', 'fulltime': '4-1', 'extratime': None, 'penalty': None}"
1319,17510,3,5,11,3,5,6,9,2,2,55%,1,,2,418,314,75%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2016-12-31T15:00:00+00:00,1483196400,1483196400,1483200000,Regular Season - 19,Match Finished,FT,90,Turf Moor,"Graham Scott, England","{'team_id': 44, 'team_name': 'Burnley', 'logo': 'https://media.api-sports.io/football/teams/44.png'}","{'team_id': 746, 'team_name': 'Sunderland', 'logo': 'https://media.api-sports.io/football/teams/746.png'}",4.0,1.0,"{'halftime': '1-0', 'fulltime': '4-1', 'extratime': None, 'penalty': None}"
1320,17511,7,8,18,3,10,8,12,8,2,59%,3,,0,473,401,85%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2016-12-31T15:00:00+00:00,1483196400,1483196400,1483200000,Regular Season - 19,Match Finished,FT,90,Stamford Bridge,"Robert Madley, England","{'team_id': 49, 'team_name': 'Chelsea', 'logo': 'https://media.api-sports.io/football/teams/49.png'}","{'team_id': 75, 'team_name': 'Stoke City', 'logo': 'https://media.api-sports.io/football/teams/75.png'}",4.0,2.0,"{'halftime': '1-0', 'fulltime': '4-2', 'extratime': None, 'penalty': None}"
1321,17511,2,3,5,0,4,1,10,3,2,41%,2,,3,322,242,75%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2016-12-31T15:00:00+00:00,1483196400,1483196400,1483200000,Regular Season - 19,Match Finished,FT,90,Stamford Bridge,"Robert Madley, England","{'team_id': 49, 'team_name': 'Chelsea', 'logo': 'https://media.api-sports.io/football/teams/49.png'}","{'team_id': 75, 'team_name': 'Stoke City', 'logo': 'https://media.api-sports.io/football/teams/75.png'}",4.0,2.0,"{'halftime': '1-0', 'fulltime': '4-2', 'extratime': None, 'penalty': None}"
1322,17512,4,6,12,2,9,3,11,7,3,39%,5,,5,311,205,66%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2016-12-31T15:00:00+00:00,1483196400,1483196400,1483200000,Regular Season - 19,Match Finished,FT,90,King Power Stadium,"Anthony Taylor, England","{'team_id': 46, 'team_name': 'Leicester', 'logo': 'https://media.api-sports.io/football/teams/46.png'}","{'team_id': 48, 'team_name': 'West Ham', 'logo': 'https://media.api-sports.io/football/teams/48.png'}",1.0,0.0,"{'halftime': '1-0', 'fulltime': '1-0', 'extratime': None, 'penalty': None}"
1323,17512,5,10,24,9,11,13,8,7,2,61%,3,,4,481,368,77%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2016-12-31T15:00:00+00:00,1483196400,1483196400,1483200000,Regular Season - 19,Match Finished,FT,90,King Power Stadium,"Anthony Taylor, England","{'team_id': 46, 'team_name': 'Leicester', 'logo': 'https://media.api-sports.io/football/teams/46.png'}","{'team_id': 48, 'team_name': 'West Ham', 'logo': 'https://media.api-sports.io/football/teams/48.png'}",1.0,0.0,"{'halftime': '1-0', 'fulltime': '1-0', 'extratime': None, 'penalty': None}"
1324,17513,12,12,32,8,24,8,9,12,5,65%,1,,1,610,532,87%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2016-12-31T15:00:00+00:00,1483196400,1483196400,1483200000,Regular Season - 19,Match Finished,FT,90,Old Trafford,"Lee Mason, England","{'team_id': 33, 'team_name': 'Manchester United', 'logo': 'https://media.api-sports.io/football/teams/33.png'}","{'team_id': 70, 'team_name': 'Middlesbrough', 'logo': 'https://media.api-sports.io/football/teams/70.png'}",2.0,1.0,"{'halftime': '0-0', 'fulltime': '2-1', 'extratime': None, 'penalty': None}"
1325,17513,2,4,9,3,3,6,14,2,0,35%,1,,10,332,241,73%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2016-12-31T15:00:00+00:00,1483196400,1483196400,1483200000,Regular Season - 19,Match Finished,FT,90,Old Trafford,"Lee Mason, England","{'team_id': 33, 'team_name': 'Manchester United', 'logo': 'https://media.api-sports.io/football/teams/33.png'}","{'team_id': 70, 'team_name': 'Middlesbrough', 'logo': 'https://media.api-sports.io/football/teams/70.png'}",2.0,1.0,"{'halftime': '0-0', 'fulltime': '2-1', 'extratime': None, 'penalty': None}"
1326,17514,1,7,10,2,5,5,13,8,1,67%,3,1,1,572,475,83%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2016-12-31T15:00:00+00:00,1483196400,1483196400,1483200000,Regular Season - 19,Match Finished,FT,90,St. Mary's Stadium,"Mike Jones, England","{'team_id': 41, 'team_name': 'Southampton', 'logo': 'https://media.api-sports.io/football/teams/41.png'}","{'team_id': 60, 'team_name': 'West Brom', 'logo': 'https://media.api-sports.io/football/teams/60.png'}",1.0,2.0,"{'halftime': '1-1', 'fulltime': '1-2', 'extratime': None, 'penalty': None}"
1327,17514,3,3,7,1,3,4,17,3,1,33%,3,0,0,278,175,63%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2016-12-31T15:00:00+00:00,1483196400,1483196400,1483200000,Regular Season - 19,Match Finished,FT,90,St. Mary's Stadium,"Mike Jones, England","{'team_id': 41, 'team_name': 'Southampton', 'logo': 'https://media.api-sports.io/football/teams/41.png'}","{'team_id': 60, 'team_name': 'West Brom', 'logo': 'https://media.api-sports.io/football/teams/60.png'}",1.0,2.0,"{'halftime': '1-1', 'fulltime': '1-2', 'extratime': None, 'penalty': None}"
1328,17515,5,5,14,4,7,7,14,4,1,45%,2,,4,451,370,82%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2016-12-31T15:00:00+00:00,1483196400,1483196400,1483200000,Regular Season - 19,Match Finished,FT,90,Liberty Stadium,"Kevin Friend, England","{'team_id': 76, 'team_name': 'Swansea', 'logo': 'https://media.api-sports.io/football/teams/76.png'}","{'team_id': 35, 'team_name': 'Bournemouth', 'logo': 'https://media.api-sports.io/football/teams/35.png'}",0.0,3.0,"{'halftime': '0-2', 'fulltime': '0-3', 'extratime': None, 'penalty': None}"
1329,17515,6,5,11,0,6,5,9,3,2,55%,0,,5,571,483,85%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2016-12-31T15:00:00+00:00,1483196400,1483196400,1483200000,Regular Season - 19,Match Finished,FT,90,Liberty Stadium,"Kevin Friend, England","{'team_id': 76, 'team_name': 'Swansea', 'logo': 'https://media.api-sports.io/football/teams/76.png'}","{'team_id': 35, 'team_name': 'Bournemouth', 'logo': 'https://media.api-sports.io/football/teams/35.png'}",0.0,3.0,"{'halftime': '0-2', 'fulltime': '0-3', 'extratime': None, 'penalty': None}"
1330,17509,1,3,5,1,2,3,12,4,2,43%,2,,2,437,306,70%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2016-12-31T17:30:00+00:00,1483205400,1483205400,1483209000,Regular Season - 19,Match Finished,FT,90,Anfield,"Craig Pawson, England","{'team_id': 40, 'team_name': 'Liverpool', 'logo': 'https://media.api-sports.io/football/teams/40.png'}","{'team_id': 50, 'team_name': 'Manchester City', 'logo': 'https://media.api-sports.io/football/teams/50.png'}",1.0,0.0,"{'halftime': '1-0', 'fulltime': '1-0', 'extratime': None, 'penalty': None}"
1331,17509,2,4,9,3,2,7,12,6,2,57%,1,,0,575,461,80%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2016-12-31T17:30:00+00:00,1483205400,1483205400,1483209000,Regular Season - 19,Match Finished,FT,90,Anfield,"Craig Pawson, England","{'team_id': 40, 'team_name': 'Liverpool', 'logo': 'https://media.api-sports.io/football/teams/40.png'}","{'team_id': 50, 'team_name': 'Manchester City', 'logo': 'https://media.api-sports.io/football/teams/50.png'}",1.0,0.0,"{'halftime': '1-0', 'fulltime': '1-0', 'extratime': None, 'penalty': None}"
